_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
1345,3111625,1520-1548,Warden Ave,1520-1548 Warden Ave,M1R2S8,SCARBOROUGH,Toronto,,107005,5343781,1520,,1548,,9187,,,,,1338,,Trinity Divine Spiritual Bap,Christian,,,4164447884,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3015059338007, 43.7631786726853]]}"
1346,4354812,2210,Warden Ave,2210 Warden Ave,M1T1V6,SCARBOROUGH,Toronto,Warden Full Gospel Assembly,109001,14663902,2210,,,,9187,,,,,1339,,Warden Full Gospel Asembly,Christian,,,4164942201,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Tam O'Shanter-Sullivan (118),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3089657356381, 43.7798923216505]]}"
1347,9635690,2240,Birchmount Rd,2240 Birchmount Rd,M1T2M2,SCARBOROUGH,Toronto,Toronto Chinese Community Church,109001,9635533,2240,,,,7365,,,,,1340,,Toronto Mandarin Chinese Com,Christian,,,4162993399,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Tam O'Shanter-Sullivan (118),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2977835803893, 43.7799635459896]]}"
1348,9638108,13X,Gordon Ave,13X Gordon Ave,M1S1A6,SCARBOROUGH,Toronto,,115001,9638097,13,X,,,8006,,,,,1341,,Toronto Swaton Baptist Churc,Christian,,,,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.28618719632901, 43.782962299788]]}"
1349,328115,6,Donalda Cres,6 Donalda Cres,M1S1N6,SCARBOROUGH,Toronto,Kingdom Hall Of Jehovas,109001,106586,6,,,,7760,,,,,1342,,The Church Of God Of Prphely,Christian,,,,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2796480484419, 43.7858806709475]]}"
1350,5479012,2569,Midland Ave,2569 Midland Ave,M1S1R3,SCARBOROUGH,Toronto,Knox United Church,109001,5479011,2569,,,,8496,,,,,1343,,Toronto Chinese Separate,Christian,,,4166262473,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2784801588964, 43.7860617486311]]}"
1351,331496,1240,Ellesmere Rd,1240 Ellesmere Rd,M1P2X4,SCARBOROUGH,Toronto,,113001,108327,1240,,,,7835,,,,,1344,10,Vengadasalapathy Kovil,Hindu,,,(416) 999-4272,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2672561403406, 43.76931543806441]]}"
1352,331496,1240,Ellesmere Rd,1240 Ellesmere Rd,M1P2X4,SCARBOROUGH,Toronto,,113001,108327,1240,,,,7835,,,,,1345,,Hindu Society Of Thru-Venk,Hindu,,,4163213100,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2672561403406, 43.76931543806441]]}"
1353,363479,1720,Midland Ave,1720 Midland Ave,M1P3C8,SCARBOROUGH,Toronto,,113001,109360,1720,,,,8496,,,,,1346,10,Valmiki Ashran,Hindu,,,,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Dorset Park (126),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2697753805277, 43.7602938448576]]}"
1354,4605052,2665,Lawrence Ave E,2665 Lawrence Ave E,M1P2S2,SCARBOROUGH,Toronto,,112001,4605051,2665,,,,3828,,,,,1347,10,Jame Abu Bakr Siddi Que,Muslim,,,(416) 750-2253,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2621633018006, 43.7514534548585]]}"
1355,4605052,2665,Lawrence Ave E,2665 Lawrence Ave E,M1P2S2,SCARBOROUGH,Toronto,,112001,4605051,2665,,,,3828,,,,,1348,10,Scarborough Muslim Association Jame Abu Ba,Muslim,,,(416) 750-2253,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Bendale (127),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2621633018006, 43.7514534548585]]}"
1356,11048225,2102,Lawrence Ave E,2102 Lawrence Ave E,M1R2Z9,SCARBOROUGH,Toronto,Scarborough Full Gospel,109001,11048224,2102,,,,3828,,,,,1349,,Zion Wexford United Church,Christian,,,4167570676,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2904623083207, 43.7466976587884]]}"
1357,330974,5,Elinor Ave,5 Elinor Ave,,SCARBOROUGH,Toronto,Wexford Presbyterian Church,109001,110468,5,,,,7830,,,,,1350,,Wexford Presbyterian Church,Christian,,,4167595947,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3004275993318, 43.7445874905521]]}"
1358,14190563,963-967,Pharmacy Ave,963-967 Pharmacy Ave,M1R2G5,SCARBOROUGH,Toronto,,109001,6375083,963,,967,,8691,,,,,1351,,Wilmar Heights United Church,Christian,,,4167592091,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3008256381173, 43.7347354249889]]}"
1359,394914,1687,Victoria Park Ave,1687 Victoria Park Ave,M1R1R7,SCARBOROUGH,Toronto,Wilmar Heights Baptist Church,109001,111151,1687,,,,370,,,,,1352,,Wilmar Heights Baptist Churc,Christian,,,4167575266,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Wexford/Maryvale (119),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3063733791998, 43.7350194499156]]}"
1360,308413,733,Birchmount Rd,733 Birchmount Rd,M1K1R5,SCARBOROUGH,Toronto,,106008,111688,733,,,,7365,,,,,1353,12,Canada Kathasamy Kovil,Hindu,,,(416) 438-1882,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Ionview (125),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.27476254506512, 43.7244111668118]]}"
1361,308413,733,Birchmount Rd,733 Birchmount Rd,M1K1R5,SCARBOROUGH,Toronto,,106008,111688,733,,,,7365,,,,,1354,,Canada Kandaswamy Temple,Hindu,,,4164381882,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Ionview (125),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.27476254506512, 43.7244111668118]]}"
1362,6727804,841,Birchmount Rd,841 Birchmount Rd,M1K1R8,SCARBOROUGH,Toronto,,100002,6727801,841,,,,7365,,,,,1355,,Westminister Presbyterian Ch,Christian,,,4167552007,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Ionview (125),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.277543932376, 43.729830650745]]}"
1363,2863419,741,Kennedy Rd,741 Kennedy Rd,M1K2C6,SCARBOROUGH,Toronto,,112001,2863415,741,,,,8224,,,,,1356,7,Salaheddin Islamic Centre,Muslim,,,(416) 264-3900,201,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2660025416168, 43.7308876997041]]}"
1364,350362,674,Kennedy Rd,674 Kennedy Rd,M1K2B5,SCARBOROUGH,Toronto,,107010,14668355,674,,,,8224,,,,,1357,7,Church Of Spiritual Wisdom,Other,,,(416) 264-6758,,,,,Rev.,Judy,Merrill,Minister,immevolve@yahoo.com,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.26588019173141, 43.72638631003111]]}"
1365,6674338,611-631,Kennedy Rd,611-631 Kennedy Rd,M1K2B2,SCARBOROUGH,Toronto,,107005,6674329,611,,631,,8224,,,,,1358,7,Headquarters Of The Spiritua,Other,,,,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Kennedy Park (124),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2644905665218, 43.724888790567306]]}"
1366,312393,151,Brimley Rd,151 Brimley Rd,M1M3J1,SCARBOROUGH,Toronto,,113001,30012405,151,,,,7435,,,,,1359,,The Church Of Jesus Christ,Christian,,,4162656458,,,,,,,,,,,,,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Cliffcrest (123),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2438796867073, 43.7277677701845]]}"
1367,9340539,256,Markham Rd,256 Markham Rd,M1J3C5,SCARBOROUGH,Toronto,,115001,9340537,256,,,,8429,,,,,1360,11,Masjid Bilal,Muslim,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Scarborough Village (139),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2200396890224, 43.7451369581441]]}"
1368,8947254,3208,Eglinton Ave E,3208 Eglinton Ave E,M1J2H6,SCARBOROUGH,Toronto,,115001,8930395,3208,,,,125,,,,,1361,11,Bilal Mosque,Muslim,,,(416) 233-5967,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Scarborough Village (139),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2179175788721, 43.7439821873948]]}"
1369,11714589,750,Markham Rd,750 Markham Rd,M1H2A9,SCARBOROUGH,Toronto,,115001,11714590,750,,,,8429,,,,,1362,4,Sri Sakthi Durga Devi Temple,Hindu,,,(416) 439-9483,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2276897951338, 43.7651855204969]]}"
1370,6793428,1960,Ellesmere Rd,1960 Ellesmere Rd,M1H2V9,SCARBOROUGH,Toronto,,113001,6793422,1960,,,,7835,,,,,1363,4,Periya Sivan Kovil,Hindu,,,(416) 907-7434,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2391622465696, 43.7762351519179]]}"
1371,331533,2085,Ellesmere Rd,2085 Ellesmere Rd,M1H2W6,SCARBOROUGH,Toronto,,109001,107490,2085,,,,7835,,,,,1364,,The Salvation Army-Cedarbrae,Christian,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2328806541183, 43.7756126783958]]}"
1372,2119588,100,McLevin Ave,100 McLevin Ave,M1B5K1,SCARBOROUGH,Toronto,,113001,2119589,100,,,,8463,,,,,1365,3,Muslim Welfare Service,Muslim,Sunni,,(416) 754-8116,,(905) 754-4468,,,Major,Muhammed,Abbas Ali,Founder/Volunteer,muslim@muslimwelfarecentre.com,Local,www.muslimwelfarecentre.com,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2365750799133, 43.8015539474172]]}"
1373,2119588,100,McLevin Ave,100 McLevin Ave,M1B5K1,SCARBOROUGH,Toronto,,113001,2119589,100,,,,8463,,,,,1366,3,Muslim Welfare Service,Muslim,Sunni,,(416) 754-8116,,(905) 754-4469,,,Mr.,S. Qaiser,Naqvi,C.E.O.,muslim@muslimwelfarecentre.com,Local,www.muslimwelfarecentre.com,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2365750799133, 43.8015539474172]]}"
1374,7560912,432,Nugget Ave,432 Nugget Ave,M1S4A4,SCARBOROUGH,Toronto,,115001,7561024,432,,,,11074,,,,,1367,3,Islamic Foundation Office,Muslim,Sunni,,(416) 569-7757,,,,,M.,Firaaz,Azeez,,m.firaazazeez@rogers.com,Local,,emailed/confirmed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2420144937661, 43.7987593377619]]}"
1375,7560912,432,Nugget Ave,432 Nugget Ave,M1S4A4,SCARBOROUGH,Toronto,,115001,7561024,432,,,,11074,,,,,1368,3,Islamic Foundation Office,Muslim,Sunni,,(416) 823-1738,,,,,Sh.,Habeeb,Alli,Educator,hab26569@hotmail.com,Local,,emailed/confirmed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2420144937661, 43.7987593377619]]}"
1376,7561057,431,Nugget Ave,431 Nugget Ave,M1S4J5,SCARBOROUGH,Toronto,,113001,7561024,431,,,,11074,,,,,1369,3,Islamic Foundation Office,Muslim,Sunni,,(416) 321-0909,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.24305287988771, 43.7977569265589]]}"
1377,14653088,2721,Markham Rd,2721 Markham Rd,M1X1L5,SCARBOROUGH,Toronto,,113001,103273,2721,,,,8429,,,,,1370,3,The Shirdi SAI Mandir,Hindu,,,(647) 444-4724,,,,,,,,,info@theshirdisaimandir.com,Local,,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2436232798055, 43.8210813872005]]}"
1378,14190591,5633-5639,Finch Ave E,5633-5639 Finch Ave E,M1B5L1,SCARBOROUGH,Toronto,,112001,14668414,5633,,5639,,5589,,,,,1371,3,Sri Swamy Temple,Hindu,Hindu,,,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2379794903682, 43.8134136163723]]}"
1379,14651579,5810,Finch Ave E,5810 Finch Ave E,M1B4Y6,SCARBOROUGH,Toronto,Whitefield Christian Academy,109001,103590,5810,,,,5589,,,,,1372,,Toronto Free Presbyterian Ch,Christian,,,9056495779,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2288599679618, 43.8164562371549]]}"
1380,352539,75,Kirkdene Dr,75 Kirkdene Dr,M1C2N8,SCARBOROUGH,Toronto,,109001,105401,75,,,,8265,,,,,1373,4,Usman Gousi Mosque,Muslim,,,,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1385066854276, 43.794568308656]]}"
1381,6826580,8861,Sheppard Ave E,8861 Sheppard Ave E,M1B5R7,SCARBOROUGH,Toronto,,100001,14660467,8861,,,,6698,,,,,1374,3,Shiva-Shakti Cultural Sabha Canada,Hindu,,,(416) 754-0440,,,,,,,,,,,,no answer,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1825553421145, 43.8055048512174]]}"
1382,14628320,3011,Markham Rd,3011 Markham Rd,M1X1L7,SCARBOROUGH,Toronto,,112001,2111674,3011,,,,8429,,,,,1375,3,Sri Chandra Mouleeshwara Sivalayam,Hindu,,,(416) 754-7338,,,,,,,,,,,,left message,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2485132505843, 43.8286406582709]]}"
1383,5000558,260,Ingleton Blvd,260 Ingleton Blvd,M1V3R1,SCARBOROUGH,Toronto,Shri Param Hans Advait Mat,109001,5000557,260,,,,8163,,,,,1376,,Shri Paramhans Advait Mat,Hindu,,,,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2668572390798, 43.82739978797521]]}"
1384,10250274,905,Middlefield Rd,905 Middlefield Rd,M1V4X1,SCARBOROUGH,Toronto,Gursikh Sabha Canada,109001,10250273,905,,,,8494,,,,,1377,3,GurSikh Sabha Canada,Sikh,,,(416) 299-4800,,(416) 299-9737,,,Guru,Ajmeer,Brar,Guru,,,,faxed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2654437490806, 43.8285728504688]]}"
1385,11714586,80,Nashdene Rd,80 Nashdene Rd,M1V5E4,SCARBOROUGH,Toronto,York Region Chinese Church,109001,11714584,80,,,,8566,,,,,1378,,York Region Chinese Church,Christian,,,,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2531064049748, 43.8194120244717]]}"
1386,14677119,635,Middlefield Rd,635 Middlefield Rd,M1V5B8,SCARBOROUGH,Toronto,,100001,20050866,635,,,,8494,,,,,1379,3,Sri Ayyappa Samajam of Ontario,Hindu,,,(416) 321-6104,,,,,,,,,,,,left message,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2595471631885, 43.8158267146694]]}"
1387,14677119,635,Middlefield Rd,635 Middlefield Rd,M1V5B8,SCARBOROUGH,Toronto,,100001,20050866,635,,,,8494,,,,,1380,,Ayyappa Samajam,Hindu,,,4163216104,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2595471631885, 43.8158267146694]]}"
1388,4248888,55,Nugget Ave,55 Nugget Ave,M1S3L1,SCARBOROUGH,Toronto,,113001,4248848,55,,,,11074,,,,,1381,,Toronto Haristave Missionary,Christian,,,4162840134,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2578080336662, 43.7921385076532]]}"
1389,4241926,20,Nugget Ave,20 Nugget Ave,M1S3A7,SCARBOROUGH,Toronto,,113001,4248848,20,,,,11074,,,,,1382,3,Nallur Murugan Kovil,Hindu,,,(416) 293-9004,,(416) 293-9114,,,,,,,,,,faxed/confirmed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2591642946114, 43.7928603751354]]}"
1390,3369839,3840,Finch Ave E,3840 Finch Ave E,M1T3T4,SCARBOROUGH,Toronto,St Nicholas Greek Orthodox,109001,3369767,3840,,,,5589,,,,,1383,6,St Nicholas Greek Orthodox,Orthodox,Greek,Mainstream,(416) 291-4367,,,,,,,,,,,,left message,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,L'Amoureaux (117),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3013419576388, 43.8006150838616]]}"
1391,363593,3838,Midland Ave,3838 Midland Ave,M1V5K5,SCARBOROUGH,Toronto,,107005,103479,3838,,,,8496,,,,,1384,,Toronto Chnse Christian Ctr,Christian,,,4162910200,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2947427602857, 43.8194042587414]]}"
1392,6947501,3988,Midland Ave,3988 Midland Ave,M1V4S8,SCARBOROUGH,Toronto,,115001,20050470,3988,,,,8496,,,,,1385,,Toronto Chinese Adventist,Christian,,,4163210344,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2954354442127, 43.8209399705705]]}"
1393,7042130,41,Glendinning Ave,41 Glendinning Ave,M1W3E2,SCARBOROUGH,Toronto,St Mark's Coptic Orthodox Church,109001,7042131,41,,,,7988,,,,,1386,6,St Marks Coptic Orthodox Church,Orthodox,Coptic,Mainstream,,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Steeles (116),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3325642313597, 43.8118282248852]]}"
1394,9246765,700-780,Gordon Baker Rd,700-780 Gordon Baker Rd,M2H3B4,NORTH YORK,Toronto,,115001,9246755,700,,780,,5721,,,,,1387,,Willowdale Community Christi,Christian,,,4162931994,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3419643374997, 43.8102067028303]]}"
1395,9311790,1041,McNicoll Ave,1041 McNicoll Ave,M1W3W6,SCARBOROUGH,Toronto,,115001,9311781,1041,,,,6195,,,,,1388,6,Islamic Society Of Willowdale,Muslim,Sunni,,(416) 495-9021,,,,,,,,,,,,message,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Steeles (116),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3344738933022, 43.804151484186306]]}"
1396,11484475,650,McNicoll Ave,650 McNicoll Ave,M2H2E1,NORTH YORK,Toronto,Young Nak Korean Presbyterian Church,109001,11484469,650,,,,6195,,,,,1389,,Young-Nak Korean Church,Christian,,,,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3382699177912, 43.8043684181603]]}"
1397,11484471,449-499,McNicoll Ave,449-499 McNicoll Ave,M2H2C9,NORTH YORK,Toronto,,115001,11484469,449,,499,,6195,,,,,1390,,Toronto Chinese Church,Christian,,,,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Hillcrest Village (48),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3410873580734, 43.803347674176]]}"
1398,5056162,3590,Bayview Ave,3590 Bayview Ave,M2M3S6,NORTH YORK,Toronto,,109001,5056161,3590,,,,24,,,,,1391,6,Mehraban Guiv Darbe Mehr,Zoroastrian,,,,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3962717770781, 43.8021004645229]]}"
1399,14188943,282-288,Cummer Ave,282-288 Cummer Ave,M2M2E7,NORTH YORK,Toronto,,109001,20155602,282,,288,,5310,,,,,1392,,Willowdale Pentecostal Churc,Christian,,,,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4036460887882, 43.790294430215]]}"
1400,9531489,3200,Bayview Ave,3200 Bayview Ave,M2M3R7,NORTH YORK,Toronto,,115001,9531471,3200,,,,24,,,,,1393,,The Church Of St Luke,Christian,,,4162218900,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Newtonbrook East (50),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3926616038064, 43.7857713157955]]}"
1401,4807575,3125,Bayview Ave,3125 Bayview Ave,M2K1G2,NORTH YORK,Toronto,All Saints Greek Orthodox Church,109001,4807580,3125,,,,24,,,,,1394,,All Saints Greek Orthodox Ch,Orthodox,,,4162214611,,,,,,,,,,,,,Don Valley North (17),17,NORTH YORK COMMUNITY COUNCIL,NO,Bayview Village (52),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3906268330655, 43.7816070570205]]}"
1402,14120344,3080,Bayview Ave,3080 Bayview Ave,M2N5L3,NORTH YORK,Toronto,Beth Tikvah Synagogue,109001,8649806,3080,,,,24,,,,,1395,,Beth Tikvah Synagogue,Jewish,,,4162213433,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3911704084197, 43.7792143938127]]}"
1403,12510406,349,Kenneth Ave,349 Kenneth Ave,M2N4V9,NORTH YORK,Toronto,,109001,20040642,349,,,,3766,,,,,1396,,Willowdale United Church,Christian,,,4162252309,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4098221994857, 43.7757883003979]]}"
1404,14629803,482,Kenneth Ave,482 Kenneth Ave,M2N4W5,NORTH YORK,Toronto,,100001,7131398,482,,,,3766,,,,,1397,,Willowdale Christian Assembl,Christian,,,4162218335,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.4120911257382, 43.7792598891441]]}"
1405,9171209,217,Finch Ave E,217 Finch Ave E,M2N 4S1,NORTH YORK,Toronto,,115001,30024615,217,,,,5589,,,,,1398,,Toronto Christ'S Congregatio,Christian,,,,,,,,,,,,,,,,Willowdale (18),18,NORTH YORK COMMUNITY COUNCIL,NO,Willowdale East (51),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3999608392678, 43.7829656998609]]}"
